block	context	SZ	CSI	ProbeType	Ans	PC	RT
5	0	8	0.3	2	left'	0	2.197601956
5	0	4	0.3	2	right'	1	1.025501764
5	0	4	0.3	1	right'	1	2.330429102
5	1	2	0.3	0	left'	1	0.627027827
5	1	2	0.3	2	right'	1	0.723686553
5	0	8	0.3	1	right'	1	2.765552646
5	0	8	0.3	0	left'	1	0.832158654
5	1	2	0.3	0	left'	1	0.500042435
5	1	2	0.3	2	right'	1	0.957578509
5	1	8	0.3	1	right'	1	1.271868678
5	1	8	0.3	2	left'	0	0.902697454
5	0	8	0.3	0	left'	1	2.850283916
5	0	8	0.3	0	left'	1	1.304900101
5	1	6	0.3	2	right'	1	1.085137458
5	1	6	0.3	1	right'	1	2.83234576
5	1	6	0.3	0	right'	0	1.357814563
5	1	6	0.3	0	left'	1	1.430867066
5	0	4	0.3	0	left'	1	2.194947727
5	0	4	0.3	2	right'	1	1.492082114
5	1	8	0.3	1	right'	1	2.478470305
5	1	8	0.3	1	left'	0	2.089299988
5	1	6	0.3	0	right'	0	2.363046443
5	1	6	0.3	0	left'	1	1.371261371
5	1	4	0.3	2	right'	1	1.101590998
5	1	4	0.3	2	right'	1	0.875546073
5	1	4	0.3	0	left'	1	0.619249087
5	1	4	0.3	2	right'	1	0.80903125
5	1	2	0.3	0	left'	1	0.54352617
5	1	2	0.3	0	left'	1	0.875358572
5	0	6	0.3	2	right'	1	1.294385025
5	0	6	0.3	2	right'	1	1.240482135
5	0	8	0.3	1	right'	1	3.562692756
5	0	8	0.3	1	right'	1	1.386143847
5	0	2	0.3	0	left'	1	0.688154849
5	0	2	0.3	0	left'	1	0.561898145
5	1	2	0.3	0	left'	1	0.591516254
5	1	2	0.3	0	left'	1	0.556731792
5	0	8	0.3	0	left'	1	0.9803167
5	0	8	0.3	2	right'	1	1.622851481
5	1	6	0.3	0	left'	1	1.592332181
5	1	6	0.3	1	right'	1	1.946365928
5	0	6	0.3	0	left'	1	2.218608819
5	0	6	0.3	2	right'	1	0.954305327
5	0	6	0.3	2	right'	1	1.003508446
5	0	6	0.3	1	right'	1	1.691994876
5	1	6	0.3	0	left'	1	0.868159704
5	1	6	0.3	0	left'	1	1.869768268
5	0	2	0.3	1	right'	1	1.272354997
5	0	2	0.3	0	left'	1	0.990778486
5	0	4	0.3	0	left'	1	0.838923308
5	0	4	0.3	1	right'	1	1.577211677
5	0	4	0.3	2	right'	1	0.7607759
5	0	4	0.3	2	left'	0	0.979055901
5	0	2	0.3	0	left'	1	0.715059122
5	0	2	0.3	2	right'	1	0.735339664
5	0	4	0.3	1	right'	1	2.363893555
5	0	4	0.3	0	left'	1	1.497247677
5	1	8	0.3	1	right'	1	2.014603395
5	1	8	0.3	2	right'	1	1.669177737
5	0	4	0.3	2	right'	1	1.218433555
5	0	4	0.3	0	left'	1	2.810172047
5	1	4	0.3	0	left'	1	2.042380833
5	1	4	0.3	0	left'	1	0.837369613
5	0	2	0.3	0	left'	1	1.236192893
5	0	2	0.3	0	left'	1	0.497531495
5	1	2	0.3	1	right'	1	0.823091088
5	1	2	0.3	2	right'	1	0.908025255
5	0	6	0.3	2	right'	1	1.604652402
5	0	6	0.3	0	left'	1	3.37811721
5	1	4	5	1	right'	1	1.801900277
5	1	4	5	0	left'	1	1.619929223
5	0	4	5	0	left'	1	2.431568518
5	0	4	5	0	left'	1	1.148244494
5	0	8	5	1	right'	1	1.507906044
5	0	8	5	1	right'	1	1.775455875
5	0	6	5	1	right'	1	0.908674208
5	0	6	5	2	right'	1	1.179037348
5	0	4	5	0	left'	1	0.717984143
5	0	4	5	2	right'	1	1.674961858
5	1	2	5	1	right'	1	1.15965405
5	1	2	5	0	left'	1	1.495499375
5	1	4	5	0	left'	1	1.082767441
5	1	4	5	2	right'	1	0.820741598
5	0	6	5	0	left'	1	1.292878304
5	0	6	5	2	right'	1	0.878694122
5	0	8	5	2	right'	1	1.660180436
5	0	8	5	0	left'	1	0.907743411
5	1	8	5	0	left'	1	0.681803092
5	1	8	5	2	left'	0	1.307223144
5	1	6	5	1	right'	1	1.838351725
5	1	6	5	2	right'	1	1.071200778
5	1	8	5	2	right'	1	1.168933591
5	1	8	5	2	left'	0	2.457674233
5	1	4	5	1	right'	1	0.871772361
5	1	4	5	0	left'	1	1.419905144
5	1	2	5	0	left'	1	0.617207888
5	1	2	5	2	right'	1	0.77582022
5	0	2	5	0	left'	1	0.60123593
5	0	2	5	0	left'	1	0.650105099
5	0	6	5	1	right'	1	2.381860527
5	0	6	5	0	left'	1	0.76506001
5	1	8	5	0	left'	1	0.660009908
5	1	8	5	0	right'	0	1.841485563
5	0	2	5	0	left'	1	0.53987246
5	0	2	5	2	right'	1	0.629187448
5	1	6	5	0	left'	1	0.717163874
5	1	6	5	2	right'	1	1.023315695
5	1	6	5	2	right'	1	0.78685951
5	1	6	5	0	left'	1	0.612533775
5	1	4	5	1	right'	1	1.438384488
5	1	4	5	0	right'	0	1.006532153
5	0	2	5	1	right'	1	1.821220811
5	0	2	5	0	left'	1	0.463469801
5	1	6	5	0	left'	1	2.278708727
5	1	6	5	0	left'	1	0.895045819
5	1	4	5	2	right'	1	1.402951074
5	1	4	5	1	right'	1	2.238258566
5	0	8	5	2	right'	1	1.014392604
5	0	8	5	0	left'	1	1.326941577
5	0	6	5	0	left'	1	1.032767342
5	0	6	5	0	left'	1	1.826397823
5	0	6	5	0	left'	1	1.081878093
5	0	6	5	0	left'	1	0.61953251
5	1	2	5	0	left'	1	0.673312636
5	1	2	5	0	left'	1	0.494793975
5	1	2	5	1	right'	1	1.714700304
5	1	2	5	2	right'	1	0.911026856
5	1	6	5	1	right'	1	0.841241219
5	1	6	5	0	left'	1	1.361339983
5	1	8	5	1	left'	0	1.06324401
5	1	8	5	0	left'	1	1.070323272
5	0	4	5	0	left'	1	1.261268733
5	0	4	5	2	right'	1	0.685306012
5	0	8	5	2	right'	1	0.843274919
5	0	8	5	0	left'	1	1.000080922
5	1	2	5	2	right'	1	1.316177025
5	1	2	5	0	left'	1	0.453383807
5	1	8	5	2	right'	1	1.041924514
5	1	8	5	0	left'	1	0.744205517
5	1	4	5	0	left'	1	0.767794767
5	1	4	5	0	right'	0	3.019834486
5	1	8	5	0	left'	1	1.72628473
5	1	8	5	2	right'	1	0.789319528
5	1	2	5	0	left'	1	0.628380995
5	1	2	5	0	left'	1	0.537386389
5	1	2	5	1	right'	1	0.896378066
5	1	2	5	1	right'	1	1.104467467
5	1	4	5	0	left'	1	1.056823174
5	1	4	5	0	left'	1	1.199471049
5	0	8	5	2	right'	1	1.585226472
5	0	8	5	0	left'	1	1.556567186
5	1	8	5	0	right'	0	2.362576703
5	1	8	5	1	right'	1	0.832629973
5	0	6	5	1	right'	1	0.695495823
5	0	6	5	0	left'	1	1.034336433
5	1	4	5	2	right'	1	0.81994146
5	1	4	5	0	left'	1	1.636782635
5	0	6	5	0	left'	1	0.696501225
5	0	6	5	2	right'	1	0.645685594
5	0	6	5	1	right'	1	1.412437458
5	0	6	5	1	right'	1	0.757756536
5	0	4	5	0	left'	1	0.541939317
5	0	4	5	0	left'	1	1.164690929
5	0	8	5	1	right'	1	0.944899864
5	0	8	5	0	right'	0	1.811865086
5	1	8	5	1	right'	1	3.730386865
5	1	8	5	1	right'	1	1.599334074
5	1	8	5	0	left'	1	0.777120098
5	1	8	5	2	right'	1	2.594387986
5	0	2	5	1	right'	1	1.138641267
5	0	2	5	1	right'	1	1.101397181
5	0	2	5	2	right'	1	0.686372994
5	0	2	5	1	right'	1	0.869944717
5	1	4	5	1	right'	1	0.900897046
5	1	4	5	1	right'	1	1.741936554
5	0	8	5	2	right'	1	0.870651301
5	0	8	5	1	right'	1	1.656407908
5	1	2	5	0	left'	1	0.554694935
5	1	2	5	2	right'	1	0.862377162
5	1	4	5	2	right'	1	0.699962697
5	1	4	5	0	left'	1	0.678702806
5	1	2	5	2	right'	1	0.997065505
5	1	2	5	0	left'	1	0.570467944
5	0	4	5	2	right'	1	0.737101782
5	0	4	5	0	left'	1	0.855645666
5	0	2	5	1	right'	1	0.861731763
5	0	2	5	0	left'	1	2.023014509
5	1	2	5	2	right'	1	0.6566637
5	1	2	5	1	right'	1	1.353370189
5	0	6	5	0	left'	1	0.979146691
5	0	6	5	2	right'	1	1.061519787
5	1	6	5	0	left'	1	1.454185524
5	1	6	5	0	left'	1	0.68034295
5	1	8	5	2	right'	1	0.766921997
5	1	8	5	0	left'	1	0.630790486
5	0	6	5	2	right'	1	0.602186463
5	0	6	5	2	left'	0	1.042503992
5	0	6	5	0	right'	0	0.923579579
5	0	6	5	2	right'	1	0.782645269
5	0	4	5	2	right'	1	0.702677717
5	0	4	5	0	left'	1	0.660197804
5	1	2	5	0	left'	1	0.497045176
5	1	2	5	0	left'	1	1.186933721
5	1	2	5	0	left'	1	0.47430738
5	1	2	5	2	right'	1	0.687880504
5	0	4	5	0	left'	1	0.802452518
5	0	4	5	2	right'	1	0.631276411
5	1	2	5	0	left'	1	0.695632797
5	1	2	5	0	left'	1	0.628503364
5	0	4	5	0	left'	1	0.939778906
5	0	4	5	0	left'	1	1.094858318
5	0	8	5	2	left'	0	1.036711582
5	0	8	5	0	left'	1	1.198125776
5	0	6	5	2	right'	1	1.015023003
5	0	6	5	1	right'	1	2.00920533
5	0	4	5	0	left'	1	0.866248374
5	0	4	5	0	left'	1	0.789019921
5	0	2	5	1	right'	1	0.806648995
5	0	2	5	0	left'	1	0.704133912
5	1	8	5	2	right'	1	1.038423568
5	1	8	5	0	left'	1	0.772807172
5	0	4	5	1	right'	1	1.183268168
5	0	4	5	1	right'	1	1.442404123
5	1	6	5	2	left'	0	1.166741996
5	1	6	5	0	left'	1	1.145477763
5	1	8	5	0	left'	1	2.21847895
5	1	8	5	0	left'	1	0.996739845
5	1	6	5	2	right'	1	0.890435654
5	1	6	5	1	right'	1	1.539763906
6	0	4	5	0	left'	1	2.450022678
6	0	4	5	1	right'	1	0.887940287
6	0	4	5	1	right'	1	1.49141778
6	0	4	5	0	left'	1	0.951054328
6	0	6	5	2	right'	1	1.840826599
6	0	6	5	0	left'	1	1.18943173
6	1	8	5	2	right'	1	2.162879211
6	1	8	5	0	left'	1	1.903871956
6	0	4	5	0	left'	1	1.339926792
6	0	4	5	1	right'	1	1.512113555
6	0	2	5	1	left'	0	1.223843503
6	0	2	5	2	left'	0	1.314280199
6	0	6	5	1	left'	0	2.802039143
6	0	6	5	0	left'	1	2.07759386
6	0	2	5	1	right'	1	1.706115574
6	0	2	5	0	left'	1	2.051441212
6	0	4	5	0	left'	1	2.570579149
6	0	4	5	0	left'	1	0.970475491
6	1	6	5	1	left'	0	1.905002094
6	1	6	5	2	left'	0	1.818243972
6	1	6	5	2	right'	1	2.537133697
6	1	6	5	2	right'	1	1.194242415
6	1	4	5	1	right'	1	1.06965092
6	1	4	5	0	left'	1	1.759157848
6	1	4	5	0	left'	1	0.808765497
6	1	4	5	1	right'	1	1.682542546
6	1	8	5	0	left'	1	0.902834187
6	1	8	5	0	left'	1	1.557786445
6	1	2	5	0	left'	1	0.788507488
6	1	2	5	0	left'	1	0.578033007
6	1	4	5	2	right'	1	0.877425622
6	1	4	5	0	left'	1	0.499415589
6	0	6	5	0	left'	1	1.258972913
6	0	6	5	0	right'	0	1.749245555
6	1	8	5	0	left'	1	1.300683807
6	1	8	5	1	right'	1	1.276759066
6	0	2	5	0	left'	1	0.78387483
6	0	2	5	0	left'	1	2.834920908
6	0	8	5	2	right'	1	3.019123135
6	0	8	5	0	right'	0	3.1478661
6	0	4	5	0	left'	1	1.628459345
6	0	4	5	2	right'	1	2.612435307
6	0	8	5	0	left'	1	0.800606635
6	0	8	5	2	right'	1	1.748357392
6	1	2	5	0	right'	0	3.27279707
6	1	2	5	2	right'	1	1.243317166
6	0	8	5	0	left'	1	2.093454081
6	0	8	5	1	right'	1	2.985760183
6	1	6	5	0	left'	1	0.990416919
6	1	6	5	0	left'	1	0.687293231
6	0	2	5	0	left'	1	0.426167411
6	0	2	5	0	left'	1	0.465247764
6	1	4	5	0	right'	0	1.482993654
6	1	4	5	2	left'	0	1.438381428
6	0	8	5	2	left'	0	0.624366296
6	0	8	5	2	right'	1	1.516659765
6	1	8	5	0	left'	1	1.07431792
6	1	8	5	0	left'	1	1.336078875
6	0	6	5	0	right'	0	2.264261627
6	0	6	5	0	left'	1	0.873249283
6	0	6	5	2	right'	1	0.846334788
6	0	6	5	2	left'	0	3.32915831
6	1	2	5	0	left'	1	1.109880359
6	1	2	5	0	left'	1	0.593579411
6	0	4	5	0	left'	1	0.879392212
6	0	4	5	0	right'	0	2.404502947
6	1	2	5	2	right'	1	2.030472278
6	1	2	5	2	right'	1	1.004502789
6	0	8	5	0	right'	0	1.434701275
6	0	8	5	2	left'	0	0.904802356
6	1	2	5	0	left'	1	1.702472922
6	1	2	5	0	left'	1	1.304151195
6	1	6	5	0	left'	1	0.93329028
6	1	6	5	0	left'	1	3.544557949
6	1	8	5	2	right'	1	0.970899835
6	1	8	5	0	right'	0	2.960343723
6	1	6	5	1	left'	0	2.453237828
6	1	6	5	0	right'	0	2.649071436
6	0	2	5	0	left'	1	0.990116918
6	0	2	5	1	right'	1	0.868204123
6	1	6	5	2	right'	1	1.479883899
6	1	6	5	2	left'	0	0.916584923
6	1	8	5	0	right'	0	3.300240515
6	1	8	5	1	left'	0	0.714822729
6	1	2	5	0	right'	0	1.774621356
6	1	2	5	2	right'	1	2.496206755
6	1	6	5	2	right'	1	1.692810104
6	1	6	5	0	right'	0	5.632338051
6	1	2	5	0	left'	1	0.946729567
6	1	2	5	1	right'	1	2.178333246
6	0	6	5	1	right'	1	2.11885712
6	0	6	5	2	right'	1	1.614217554
6	0	6	5	1	left'	0	2.663675597
6	0	6	5	0	right'	0	2.949321029
6	0	2	5	2	right'	1	2.115156441
6	0	2	5	2	right'	1	1.721641451
6	1	2	5	2	right'	1	2.948682736
6	1	2	5	0	left'	1	1.398444096
6	0	6	5	0	left'	1	0.964525194
6	0	6	5	2	right'	1	0.932276591
6	0	4	5	0	left'	1	0.608920156
6	0	4	5	1	right'	1	0.823539396
6	1	4	5	1	left'	0	2.604558684
6	1	4	5	1	right'	1	3.685116245
6	1	4	5	0	left'	1	0.836855919
6	1	4	5	1	right'	1	1.823302553
6	1	2	5	0	right'	0	1.566235441
6	1	2	5	0	right'	0	1.742918677
6	1	8	5	1	right'	1	3.49899835
6	1	8	5	2	left'	0	0.786723662
6	1	4	5	2	right'	1	1.534292365
6	1	4	5	0	left'	1	1.591522426
6	1	2	5	0	left'	1	2.061169557
6	1	2	5	0	left'	1	1.257266061
6	0	8	5	2	right'	1	0.840449624
6	0	8	5	1	left'	0	0.480289296
6	0	4	5	2	right'	1	0.666307323
6	0	4	5	0	left'	1	0.862261721
6	0	6	5	0	left'	1	1.4455566
6	0	6	5	0	left'	1	0.542457938
6	1	8	5	0	left'	1	1.19291017
6	1	8	5	0	right'	0	2.929853682
6	0	4	5	0	left'	1	1.24308427
6	0	4	5	2	left'	0	4.519801888
6	0	6	5	0	left'	1	0.73706667
6	0	6	5	1	right'	1	2.453731646
6	0	2	5	1	right'	1	4.307685688
6	0	2	5	2	left'	0	0.906438155
6	0	2	5	0	left'	1	0.745201848
6	0	2	5	2	right'	1	0.611252274
6	1	8	5	0	right'	0	2.536884617
6	1	8	5	1	left'	0	0.940175319
6	1	4	5	1	left'	0	2.781580212
6	1	4	5	1	left'	0	2.393191304
6	1	8	5	1	left'	0	0.556533149
6	1	8	5	1	left'	0	1.399237522
6	1	4	5	0	left'	1	1.051310948
6	1	4	5	0	left'	1	1.809800503
6	1	6	5	2	right'	1	1.464184337
6	1	6	5	2	right'	1	0.77670321
6	1	8	5	1	right'	1	1.481231539
6	1	8	5	2	right'	1	0.950220245
6	0	2	5	2	right'	1	0.920995342
6	0	2	5	2	right'	1	1.956169752
6	0	8	5	0	right'	0	1.318518118
6	0	8	5	1	left'	0	1.081418487
6	0	6	5	0	left'	1	0.538871733
6	0	6	5	0	right'	0	4.121036474
6	0	6	5	1	left'	0	0.72016118
6	0	6	5	0	left'	1	0.617306387
6	1	4	5	0	left'	1	1.051198053
6	1	4	5	0	left'	1	0.592152429
6	1	8	5	1	left'	0	0.546515855
6	1	8	5	1	left'	0	0.874091261
6	1	2	5	0	left'	1	0.413536156
6	1	2	5	1	right'	1	0.674108156
6	1	8	5	0	left'	1	0.827062443
6	1	8	5	0	right'	0	1.063724703
6	1	4	5	1	right'	1	1.089812219
6	1	4	5	0	left'	1	0.462785776
6	0	8	2	2	right'	1	1.29378811
6	0	8	2	0	left'	1	0.82574954
6	1	4	2	1	right'	1	2.358470055
6	1	4	2	1	right'	1	1.419816059
6	1	4	2	1	right'	1	3.772319238
6	1	4	2	0	left'	1	0.861331715
6	1	2	2	0	left'	1	0.727625301
6	1	2	2	0	left'	1	0.824232953
6	0	2	2	2	right'	1	0.78527418
6	0	2	2	0	left'	1	1.29490009
6	1	4	2	2	right'	1	1.005752138
6	1	4	2	0	right'	0	2.280685141
6	0	6	2	1	right'	1	2.741899461
6	0	6	2	0	right'	0	1.053825831
6	0	4	2	0	left'	1	3.105449807
6	0	4	2	2	right'	1	3.121063711
6	0	6	2	0	left'	1	0.66966971
6	0	6	2	0	right'	0	0.69499459
6	0	2	2	0	left'	1	1.758896531
6	0	2	2	0	left'	1	0.612695046
6	0	6	2	0	left'	1	1.797469644
6	0	6	2	2	right'	1	0.857786564
6	1	4	2	0	left'	1	0.722539878
6	1	4	2	1	right'	1	0.755104667
6	0	6	2	2	right'	1	2.131984957
6	0	6	2	0	left'	1	0.629645536
6	0	4	2	1	right'	1	0.855420893
6	0	4	2	0	left'	1	2.782507454
6	1	4	2	1	left'	0	0.680738983
6	1	4	2	0	left'	1	0.588481356
6	0	2	2	1	right'	1	0.807637727
6	0	2	2	1	left'	0	0.72771767
6	1	8	2	2	right'	1	1.080426113
6	1	8	2	2	left'	0	0.518364249
6	1	2	2	1	right'	1	0.667079432
6	1	2	2	0	right'	0	0.733046647
6	0	6	2	2	left'	0	2.149232292
6	0	6	2	2	left'	0	1.904619592
6	0	2	2	0	left'	1	0.790402235
6	0	2	2	0	left'	1	1.187886326
6	0	8	2	0	left'	1	2.775763731
6	0	8	2	0	right'	0	1.020150246
6	1	2	2	1	right'	1	1.757027836
6	1	2	2	1	right'	1	0.910442783
6	1	6	2	1	right'	1	1.105910073
6	1	6	2	2	right'	1	0.995291158
6	0	8	2	0	right'	0	1.089799982
6	0	8	2	0	left'	1	0.725553316
6	0	8	2	2	right'	1	0.662630723
6	0	8	2	2	right'	1	0.889351084
6	0	2	2	0	left'	1	0.801327823
6	0	2	2	1	left'	0	1.556565517
6	1	4	2	0	left'	1	2.021307621
6	1	4	2	0	left'	1	0.841572262
6	0	6	2	2	right'	1	2.243040454
6	0	6	2	0	right'	0	2.087640364
6	1	4	2	0	right'	0	2.417317361
6	1	4	2	0	left'	1	1.47016345
6	0	6	2	0	left'	1	0.811608408
6	0	6	2	2	left'	0	0.879898268
6	1	8	2	0	right'	0	1.776878869
6	1	8	2	0	right'	0	0.878657603
6	0	8	2	0	left'	1	2.168940824
6	0	8	2	1	right'	1	1.55636499
6	1	8	2	0	right'	0	0.797646487
6	1	8	2	2	right'	1	0.995770766
6	1	2	2	1	right'	1	0.633146082
6	1	2	2	1	left'	0	0.783077062
6	1	4	2	1	right'	1	3.033770717
6	1	4	2	0	left'	1	0.982368979
6	0	2	2	1	left'	0	1.861529085
6	0	2	2	0	left'	1	0.624893272
6	1	8	2	2	left'	0	0.975082885
6	1	8	2	2	left'	0	0.901167993
6	1	6	2	0	left'	1	1.487774733
6	1	6	2	0	left'	1	0.595139025
6	1	6	2	1	right'	1	1.448705039
6	1	6	2	0	left'	1	1.053058458
6	0	8	2	0	right'	0	1.009183605
6	0	8	2	0	right'	0	0.791655532
6	1	8	2	1	right'	1	1.930551186
6	1	8	2	0	left'	1	1.849682571
6	0	2	2	1	right'	1	1.104641776
6	0	2	2	0	left'	1	0.429448877
6	1	2	2	2	right'	1	0.807294304
6	1	2	2	1	left'	0	2.274782607
6	0	6	2	0	right'	0	1.15186757
6	0	6	2	2	left'	0	0.953946582
6	1	2	2	2	right'	1	0.710201518
6	1	2	2	0	left'	1	1.080282033
6	0	4	2	0	left'	1	0.704773461
6	0	4	2	0	right'	0	0.665162184
6	1	2	2	0	left'	1	0.639883489
6	1	2	2	0	left'	1	1.042853269
6	1	8	2	0	right'	0	0.837817503
6	1	8	2	1	right'	1	0.920944816
6	0	6	2	0	left'	1	0.745677114
6	0	6	2	0	right'	0	13.9272859
6	0	4	2	0	right'	0	2.169782013
6	0	4	2	0	right'	0	2.09989346
6	1	4	2	0	left'	1	0.482072333
6	1	4	2	0	right'	0	0.641844553
6	0	4	2	0	left'	1	0.713616011
6	0	4	2	0	left'	1	2.557466312
6	1	6	2	1	right'	1	1.955304089
6	1	6	2	2	left'	0	0.748403576
6	1	8	2	0	left'	1	1.173603482
6	1	8	2	0	left'	1	3.461605506
6	0	6	2	2	right'	1	1.871883486
6	0	6	2	2	left'	0	0.867952674
6	0	2	2	0	left'	1	2.120610156
6	0	2	2	0	left'	1	0.737843911
6	1	2	2	2	right'	1	1.243756905
6	1	2	2	0	right'	0	1.279091184
6	1	6	2	0	right'	0	2.734510735
6	1	6	2	0	right'	0	1.994380495
6	1	2	2	0	right'	0	1.811762356
6	1	2	2	2	right'	1	1.191384899
6	1	6	2	2	right'	1	2.553085103
6	1	6	2	1	right'	1	1.724943838
6	0	2	2	0	left'	1	1.647758139
6	0	2	2	2	right'	1	1.040343518
6	0	4	2	2	right'	1	2.945225611
6	0	4	2	0	left'	1	0.642286266
6	0	4	2	2	right'	1	1.63626531
6	0	4	2	0	right'	0	2.243323877
6	0	8	2	2	left'	0	2.682833074
6	0	8	2	0	right'	0	0.738184966
6	1	8	2	0	right'	0	2.258306988
6	1	8	2	0	right'	0	4.012888231
6	0	8	2	0	left'	1	2.462519722
6	0	8	2	1	right'	1	1.596736139
6	1	2	2	1	left'	0	1.567538474
6	1	2	2	2	left'	0	0.85371483
6	0	6	2	2	right'	1	2.077795966
6	0	6	2	1	right'	1	1.198955994
6	1	8	2	0	right'	0	0.943130731
6	1	8	2	0	right'	0	2.210984088
6	1	2	2	0	left'	1	1.000129869
6	1	2	2	0	left'	1	0.5824154
6	1	8	2	2	right'	1	2.561458703
6	1	8	2	0	left'	1	1.329155941
6	0	4	2	0	left'	1	0.735144291
6	0	4	2	2	right'	1	0.606363036
6	1	6	2	0	right'	0	1.363789164
6	1	6	2	0	left'	1	0.741430511
6	0	8	2	0	left'	1	1.525855607
6	0	8	2	2	left'	0	1.835955124
6	1	8	2	0	left'	1	0.687841918
6	1	8	2	2	left'	0	1.161134859
6	0	4	2	2	right'	1	1.034259799
6	0	4	2	0	right'	0	0.90122602
6	0	6	2	1	left'	0	0.741481432
6	0	6	2	0	right'	0	0.651880794
6	1	4	2	1	left'	0	0.708921774
6	1	4	2	0	left'	1	0.894033874
6	0	4	2	0	left'	1	1.092477497
6	0	4	2	0	left'	1	0.910540678
6	0	6	2	0	right'	0	2.403653863
6	0	6	2	1	left'	0	0.7311594
6	1	6	0.3	2	right'	1	1.284865822
6	1	6	0.3	0	right'	0	1.445441731
6	0	6	0.3	0	right'	0	1.381765976
6	0	6	0.3	2	right'	1	0.884015791
6	0	2	0.3	0	left'	1	0.871070323
6	0	2	0.3	2	right'	1	0.937975439
6	0	8	0.3	0	right'	0	3.81136288
6	0	8	0.3	0	right'	0	1.560103564
6	1	2	0.3	0	left'	1	0.522101243
6	1	2	0.3	0	left'	1	0.55676644
6	0	2	0.3	1	right'	1	0.900699438
6	0	2	0.3	0	left'	1	0.896636389
6	1	4	0.3	0	right'	0	2.991097055
6	1	4	0.3	2	right'	1	0.719006963
6	0	4	0.3	0	right'	0	0.871754801
6	0	4	0.3	1	right'	1	0.907442371
6	1	2	0.3	0	left'	1	0.967415079
6	1	2	0.3	0	right'	0	0.942328621
6	0	8	0.3	0	right'	0	0.749352924
6	0	8	0.3	1	left'	0	2.060806397
6	1	2	0.3	2	right'	1	0.824573218
6	1	2	0.3	1	right'	1	3.047622112
6	1	8	0.3	1	right'	1	1.041486682
6	1	8	0.3	1	right'	1	1.564619774
6	1	2	0.3	0	left'	1	1.506099311
6	1	2	0.3	2	right'	1	0.683229787
6	0	4	0.3	2	right'	1	1.976046838
6	0	4	0.3	1	right'	1	0.926168003
6	0	6	0.3	2	right'	1	1.185934736
6	0	6	0.3	1	right'	1	2.604106313
6	1	6	0.3	2	right'	1	0.64692366
6	1	6	0.3	1	right'	1	2.447351873
6	0	8	0.3	2	right'	1	2.299880512
6	0	8	0.3	0	right'	0	2.481674831
6	1	8	0.3	0	right'	0	0.79096987
6	1	8	0.3	0	left'	1	0.951359462
6	0	2	0.3	0	left'	1	0.422684234
6	0	2	0.3	1	right'	1	0.626873284
6	1	2	0.3	1	right'	1	1.620247983
6	1	2	0.3	1	left'	0	1.273791812
6	1	4	0.3	0	left'	1	2.213751999
6	1	4	0.3	0	left'	1	0.620459563
6	0	6	0.3	0	left'	1	2.235175278
6	0	6	0.3	1	left'	0	0.760510619
6	0	4	0.3	0	right'	0	0.660605711
6	0	4	0.3	1	left'	0	1.99944855
6	0	8	0.3	1	left'	0	1.183147878
6	0	8	0.3	2	left'	0	1.72336804
6	1	4	0.3	0	left'	1	1.273340231
6	1	4	0.3	1	right'	1	0.668215096
6	0	8	0.3	1	right'	1	1.503365348
6	0	8	0.3	2	left'	0	1.297626552
6	0	2	0.3	0	left'	1	0.834033929
6	0	2	0.3	1	right'	1	0.509261171
6	1	6	0.3	2	right'	1	0.803751126
6	1	6	0.3	0	left'	1	1.505963915
6	1	6	0.3	0	right'	0	1.163873559
6	1	6	0.3	0	right'	0	0.860453816
6	1	8	0.3	1	right'	1	1.353662527
6	1	8	0.3	1	left'	0	0.994995103
6	1	8	0.3	2	left'	0	0.60547132
6	1	8	0.3	0	left'	1	1.616404803
6	0	8	0.3	2	right'	1	1.309934911
6	0	8	0.3	0	right'	0	1.502595212
6	0	6	0.3	1	right'	1	2.16068012
6	0	6	0.3	1	left'	0	0.818675027
6	1	4	0.3	2	left'	0	0.990905606
6	1	4	0.3	0	left'	1	1.109590225
6	1	2	0.3	0	right'	0	1.787908274
6	1	2	0.3	1	right'	1	1.991644953
6	0	4	0.3	0	right'	0	2.242568346
6	0	4	0.3	0	left'	1	1.783845224
6	0	4	0.3	2	right'	1	0.745758035
6	0	4	0.3	1	left'	0	1.051683977
6	1	6	0.3	0	left'	1	0.899086534
6	1	6	0.3	0	right'	0	0.883675131
6	0	4	0.3	0	right'	0	0.795286342
6	0	4	0.3	0	right'	0	0.929808287
6	1	6	0.3	1	right'	1	1.876381932
6	1	6	0.3	0	left'	1	1.152476257
6	1	2	0.3	0	left'	1	1.882483414
6	1	2	0.3	1	right'	1	0.883897764
6	1	2	0.3	2	right'	1	0.988533225
6	1	2	0.3	0	left'	1	1.061083898
6	1	2	0.3	0	right'	0	0.917392164
6	1	2	0.3	2	right'	1	0.74295144
6	1	8	0.3	1	right'	1	0.794349231
6	1	8	0.3	0	left'	1	0.849882309
6	0	4	0.3	0	right'	0	0.590120707
6	0	4	0.3	0	left'	1	0.823381501
6	0	8	0.3	2	right'	1	0.691692992
6	0	8	0.3	0	left'	1	1.487903813
6	0	2	0.3	0	left'	1	1.563663715
6	0	2	0.3	2	right'	1	0.499048481
6	1	2	0.3	2	right'	1	0.799417286
6	1	2	0.3	2	right'	1	1.108224033
6	1	6	0.3	2	right'	1	0.671161034
6	1	6	0.3	0	left'	1	2.529352206
6	1	6	0.3	2	right'	1	0.834793802
6	1	6	0.3	2	right'	1	2.133716678
